Meox2	Gata5	0.9303901565906885	0.00012547073409485769
Meox2	Gata4	0.9263575923365408	0.0001306799635935268
Meox2	Trp63	0.9002317376909205	0.00017007927386086672
Meox2	Batf3	0.8587844216609573	0.0002583180183188697
Meox2	Gata1	0.740490468084504	0.0008506754918839122
Meox2	Maff	0.7288541835770824	0.0009564050964257323
Meox2	Mafk	0.696920165940074	0.0013189515779426615
Meox2	Sp100	0.6373312141552295	0.002401745431194419
Meox2	En2	0.5996617440639479	0.0035070808584309757
Meox2	Nhlh1	0.5774710665580164	0.004382784547512355
Meox2	Barx1	0.5673278766562461	0.004852712757831705
Meox2	Maf	0.5476167302851029	0.00591450259994388
Meox2	Mafg	0.537053444361223	0.0065759008586668815
Meox2	Mafb	0.5044221288885979	0.009122157400048226
Meox2	Rax	0.503323813033489	0.009223162196480221
Meox2	Hoxc9	0.5011674432010255	0.009424725579460516
Meox2	Shox2	0.47434490548301694	0.012331310517525852
Meox2	Hoxc4	0.46129259372643566	0.014053524544412128
Meox2	Lhx2	0.43962177620262716	0.017458251105661623
Meox2	Mafa	0.4389626154696037	0.017573791094972823
Meox2	Lhx1	0.4381455423961614	0.017718068899984386
Meox2	Gata6	0.42900498771760004	0.019414838134423133
Meox2	Hoxc6	0.4284399121114149	0.019524895799935965
Meox2	Prrx2	0.4094922255347663	0.02359813695400206
Meox2	Pitx2	0.40626753301059104	0.02437118864289779
Meox2	Barhl1	0.39604840263957714	0.026991583550324
Meox2	Hoxa9	0.3937104717166337	0.02762947358158896
Meox2	Prrx1	0.3572263760334177	0.03976905489569992
Gata5	Gata4	0.9212126791892601	0.0001376410245815838
Gata5	Trp63	0.8952319253709683	0.00017887506346859791
Gata5	Batf3	0.8540148042926373	0.0002710422831175861
Gata5	Gata1	0.7363778455117513	0.0008866385737379724
Gata5	Maff	0.7248061879622594	0.0009961835768345422
Gata5	Mafk	0.6930495292075501	0.0013713353624938021
Gata5	Sp100	0.6337915295129208	0.0024887510469075546
Gata5	En2	0.5963312725306233	0.0036264124743199413
Gata5	Nhlh1	0.574263840204946	0.004526242516442935
Gata5	Barx1	0.5641769847376453	0.00500868550470814
Gata5	Maf	0.5445753124367229	0.0060978183237534265
Gata5	Mafg	0.5340706941257366	0.006775677437266933
Gata5	Mafb	0.5016206102696892	0.009382005012843251
Gata5	Rax	0.5005283943696404	0.009485299351560958
Gata5	Hoxc9	0.4983840008361711	0.009691412710919823
Gata5	Shox2	0.4717104332654258	0.012661076324865825
Gata5	Hoxc4	0.45873061296453543	0.014418729013519474
Gata5	Lhx2	0.43718015336180727	0.017890058329633352
Gata5	Mafa	0.43652465355276127	0.01800778674425383
Gata5	Lhx1	0.4357121184353228	0.0181547911563563
Gata5	Gata6	0.4266223296384557	0.019883133135316183
Gata5	Hoxc6	0.42606039241526605	0.019995208386111536
Gata5	Prrx2	0.4072179397165337	0.024140763190036163
Gata5	Pitx2	0.4040111568668738	0.024927058869603707
Gata5	Barhl1	0.39384878269739	0.027591321890686835
Gata5	Hoxa9	0.39152383644866134	0.028239663603114234
Gata5	Prrx1	0.3552423704033952	0.04056384804695951
Gata4	Trp63	0.8913517464633889	0.00018601318469716748
Gata4	Batf3	0.8503132716099152	0.0002813471034958696
Gata4	Gata1	0.7331861834371672	0.000915591435039472
Gata4	Maff	0.721664680602087	0.0010281894451025847
Gata4	Mafk	0.6900456638527431	0.0014134161131470649
Gata4	Sp100	0.6310445044628485	0.0025584357018269984
Gata4	En2	0.5937466104335422	0.0037218074497913415
Gata4	Nhlh1	0.5717748243678203	0.004640796872692527
Gata4	Barx1	0.5617316880784432	0.005133169878452115
Gata4	Maf	0.5422149747621814	0.006243981072830867
Gata4	Mafg	0.5317558863270264	0.006934880553686965
Gata4	Mafb	0.4994464499695312	0.009588740568017033
Gata4	Rax	0.49835896803056867	0.009693844987910438
Gata4	Hoxc9	0.4962238688825232	0.009903555182982334
Gata4	Shox2	0.4696659118159889	0.012923043583227654
Gata4	Hoxc4	0.45674234959027254	0.01470865902411787
Gata4	Lhx2	0.4352852955469635	0.018232490771566013
Gata4	Mafa	0.4346326368525615	0.018351943274347183
Gata4	Lhx1	0.43382362348354936	0.01850109567836034
Gata4	Gata6	0.4247732323061867	0.020254303429577486
Gata4	Hoxc6	0.4242137306719198	0.02036796724947831
Gata4	Prrx2	0.405452946293381	0.02457042751684703
Gata4	Pitx2	0.40226006251369595	0.025367138888001732
Gata4	Barhl1	0.3921417348407522	0.028065888678520588
Gata4	Hoxa9	0.3898268655420741	0.028722444052393877
Gata4	Prrx1	0.3537026532489309	0.04119153538054468
Trp63	Batf3	0.8263320778235184	0.00035827664645327306
Trp63	Gata1	0.7125082985521932	0.0011274543205120776
Trp63	Maff	0.7013117340679816	0.0012619333821351098
Trp63	Mafk	0.6705844613303074	0.0017190884697269255
Trp63	Sp100	0.6132472983570184	0.003059570439929624
Trp63	En2	0.5770013084369444	0.0044035094949127235
Trp63	Nhlh1	0.5556491877075965	0.005456371163512221
Trp63	Barx1	0.5458892957301924	0.0060179350046597165
Trp63	Maf	0.5269230078862095	0.007279397422004644
Trp63	Mafg	0.5167588947677606	0.008060680868557046
Trp63	Mafb	0.48536067417072426	0.011042701663018642
Trp63	Rax	0.48430386224008476	0.011160266835626511
Trp63	Hoxc9	0.4822289788126825	0.011394730764490364
Trp63	Shox2	0.4564200298308715	0.014756204329738789
Trp63	Hoxc4	0.44386094792140224	0.01673307436044783
Trp63	Lhx2	0.42300904234310954	0.02061486419374658
Trp63	Mafa	0.4223747904349467	0.020746048112687196
